Address,City,State,Zip,Property Type,Status,Extended Status,Listing Date,Listing Price,Sold Date,Sold Price,Beds,Baths,Square Ft,Lot Size,Year Built,Days on Site,Next Open House Start Time,Next Open House End Time,URL,MLS#,Favorite,Latitude,Longitude 
4521 Knowledge Drive,Haltom City,TX,76117,Single Family,NEW LISTING,,12/13/2023 6:36:00 PM,244000,,,3,2,1497,0.228,1969,3,,,https://www.xome.com/homes-for-sale/4521-Knowledge-Drive-Haltom-City-TX-76117-387331906,20494090,N,32.83368,-97.27591
729 Judd Street,Fort Worth,TX,76104,Single Family,NEW LISTING,,12/13/2023 5:36:00 PM,189000,,,3,1,1224,0.138,1950,3,,,https://www.xome.com/homes-for-sale/729-Judd-Street-Fort-Worth-TX-76104-387330594,20494658,N,32.71234,-97.31969
513 Edna Court,Everman,TX,76140,Single Family,NEW LISTING,,12/13/2023 5:36:00 PM,275000,,,3,2,1229,,1967,3,,,https://www.xome.com/homes-for-sale/513-Edna-Court-Everman-TX-76140-387330568,20493886,N,32.62708,-97.2887
741 Willow Wood Drive,Saginaw,TX,76179,Single Family,NEW LISTING,,12/13/2023 5:21:00 PM,395000,,,4,3,2365,0.22,2006,3,,,https://www.xome.com/homes-for-sale/741-Willow-Wood-Drive-Saginaw-TX-76179-387330138,20491408,N,32.85779,-97.37753
5023 Pointclear Court,Arlington,TX,76017,Single Family,NEW LISTING,,12/13/2023 5:21:00 PM,349500,,,3,2,1934,0.316,1998,3,,,https://www.xome.com/homes-for-sale/5023-Pointclear-Court-Arlington-TX-76017-387330135,20487723,N,32.66441,-97.20399
8117 Beltmill Parkway,Fort Worth,TX,76131,Single Family,NEW LISTING,,12/13/2023 4:50:00 PM,375990,,,4,3,2521,0.1434,2023,3,,,https://www.xome.com/homes-for-sale/8117-Beltmill-Parkway-Fort-Worth-TX-76131-387328771,20493827,N,32.88736,-97.38376
7901 Old Hickory Drive,North Richland Hills,TX,76182,Single Family,NEW LISTING,,12/13/2023 4:35:00 PM,464900,,,4,2,2194,0.254,1994,3,,,https://www.xome.com/homes-for-sale/7901-Old-Hickory-Drive-North-Richland-Hills-TX-76182-387328603,20494287,N,32.88042,-97.2117
8301 Oaktown Drive,Fort Worth,TX,76131,Single Family,NEW LISTING,,12/13/2023 4:35:00 PM,315990,,,3,2,1532,0.1638,2023,3,,,https://www.xome.com/homes-for-sale/8301-Oaktown-Drive-Fort-Worth-TX-76131-387328601,20493807,N,32.88848,-97.38128
616 Sand Point Drive,Fort Worth,TX,76131,Single Family,NEW LISTING,,12/13/2023 4:21:00 PM,307990,,,3,2,1532,0.1377,,3,,,https://www.xome.com/homes-for-sale/616-Sand-Point-Drive-Fort-Worth-TX-76131-387327940,20493799,N,32.88792,-97.37429
7043 Cedar Creek Drive,Grand Prairie,TX,75054,Townhouse,NEW LISTING,,12/13/2023 3:50:00 PM,359990,,,3,3,1677,0.0515,2023,3,,,https://www.xome.com/homes-for-sale/7043-Cedar-Creek-Drive-Grand-Prairie-TX-75054-387327353,20494605,N,32.60279,-97.03669
773 Treadwell Drive,Hurst,TX,76053,Single Family,NEW LISTING,,12/13/2023 3:05:00 PM,225000,,,3,2,990,0.191,1960,3,,,https://www.xome.com/homes-for-sale/773-Treadwell-Drive-Hurst-TX-76053-387326043,20492672,N,32.81079,-97.18575
3225 Quiet Valley Road,Fort Worth,TX,76123,Single Family,NEW LISTING,,12/13/2023 2:06:00 PM,285000,,,3,2,1708,0.123,2021,3,,,https://www.xome.com/homes-for-sale/3225-Quiet-Valley-Road-Fort-Worth-TX-76123-387324285,20489853,N,32.61224,-97.36802
1513 Santa Fe Trail,Grand Prairie,TX,75052,Single Family,NEW LISTING,,12/13/2023 2:06:00 PM,270000,,,3,2,1449,0.157,1978,3,,,https://www.xome.com/homes-for-sale/1513-Santa-Fe-Trail-Grand-Prairie-TX-75052-387324276,20485358,N,32.65597,-97.02348
725 Meadowlark Circle,Crowley,TX,76036,Single Family,NEW LISTING,,12/13/2023 1:50:00 PM,289000,,,5,4,1945,0.196,1967,3,,,https://www.xome.com/homes-for-sale/725-Meadowlark-Circle-Crowley-TX-76036-387323990,20493535,N,32.57618,-97.368
124 Plumed Thistle Drive,Fort Worth,TX,76131,Single Family,NEW LISTING,,12/13/2023 1:50:00 PM,400000,,,4,3,2149,0.127,2020,3,12/17/2023 1:00:00 PM,12/17/2023 3:00:00 PM,https://www.xome.com/homes-for-sale/124-Plumed-Thistle-Drive-Fort-Worth-TX-76131-387323989,20493132,N,32.89635,-97.36013
2931 Lawrence Street,Irving,TX,75061,Single Family,NEW LISTING,,12/13/2023 1:35:00 PM,359999,,,4,2,2440,0.385,1961,3,,,https://www.xome.com/homes-for-sale/2931-Lawrence-Street-Irving-TX-75061-387323645,20494482,N,32.82563,-96.98587
702 MacGregor Drive,Grand Prairie,TX,75050,Single Family,NEW LISTING,,12/13/2023 1:35:00 PM,235000,,,3,2,1166,0.211,1953,3,,,https://www.xome.com/homes-for-sale/702-MacGregor-Drive-Grand-Prairie-TX-75050-387323640,20493567,N,32.74902,-97.0202
1312 Cash Street,Burleson,TX,76028,Single Family,NEW LISTING,,12/13/2023 1:06:00 PM,633950,,,5,4,3974,0.17,2022,3,,,https://www.xome.com/homes-for-sale/1312-Cash-Street-Burleson-TX-76028-387322520,20494435,N,32.51633,-97.3294
1850 Bayfront Drive,Dallas,TX,75051,Single Family,NEW LISTING,,12/13/2023 1:06:00 PM,450000,,,3,3,1671,0.158,2010,3,,,https://www.xome.com/homes-for-sale/1850-Bayfront-Drive-Dallas-TX-75051-387322514,20493750,N,32.71834,-96.97424
1356 Cash Street,Burleson,TX,76028,Single Family,NEW LISTING,,12/13/2023 12:50:00 PM,669073,,,5,4,3705,0.2,2022,3,,,https://www.xome.com/homes-for-sale/1356-Cash-Street-Burleson-TX-76028-387322138,20494421,N,32.51434,-97.32934
7419 Bluestem Road,Dallas,TX,75249,Single Family,NEW LISTING,,12/13/2023 12:50:00 PM,245900,,,3,2,1331,0.2121,1977,3,,,https://www.xome.com/homes-for-sale/7419-Bluestem-Road-Dallas-TX-75249-387322133,20491823,N,32.64283,-96.9524
722 Thomas Chapel Drive,Arlington,TX,76014,Single Family,NEW LISTING,,12/13/2023 12:36:00 PM,260000,,,3,2,1544,0.167,1978,3,,,https://www.xome.com/homes-for-sale/722-Thomas-Chapel-Drive-Arlington-TX-76014-387321849,20493440,N,32.69379,-97.10056
2109 Renner Avenue,Fort Worth,TX,76104,Land,NEW LISTING,,12/13/2023 12:32:00 PM,65000,,,,,,0.155,,3,,,https://www.xome.com/landlots-for-sale/2109-Renner-Avenue-Fort-Worth-TX-76104-387321711,20494395,N,32.72216,-97.30339
6917 Constitution Drive,Watauga,TX,76148,Single Family,NEW LISTING,,12/13/2023 12:07:00 PM,310000,,,3,2,1288,0.172,1973,3,,,https://www.xome.com/homes-for-sale/6917-Constitution-Drive-Watauga-TX-76148-387320843,20492618,N,32.87065,-97.25768
104 Creek Terrace Drive,Saginaw,TX,76131,Single Family,NEW LISTING,,12/13/2023 11:50:00 AM,399000,,,5,4,2622,0.14,2017,4,,,https://www.xome.com/homes-for-sale/104-Creek-Terrace-Drive-Saginaw-TX-76131-387320544,20473345,N,32.8614,-97.35465
602 S Main Street,Mansfield,TX,76063,Land,NEW LISTING,,12/13/2023 11:32:00 AM,250000,,,,,,0.6,,4,,,https://www.xome.com/landlots-for-sale/602-S-Main-Street-Mansfield-TX-76063-387320156,20490864,N,32.55671,-97.14206
504 NW 25th Street,Fort Worth,TX,76164,Land,NEW LISTING,,12/13/2023 11:19:00 AM,450000,,,,,,0.322,,4,,,https://www.xome.com/landlots-for-sale/504-NW-25th-Street-Fort-Worth-TX-76164-387319801,20494306,N,32.79006,-97.35445
101 Roundtree Drive,Crowley,TX,76036,Single Family,NEW LISTING,,12/13/2023 11:09:00 AM,250000,,,4,3,1648,0.196,1977,4,,,https://www.xome.com/homes-for-sale/101-Roundtree-Drive-Crowley-TX-76036-387319412,20494188,N,32.57942,-97.37257
3205 Julian Street,Mansfield,TX,76063,Single Family,NEW LISTING,,12/13/2023 11:09:00 AM,543999,,,4,3,2594,0.138,2021,4,,,https://www.xome.com/homes-for-sale/3205-Julian-Street-Mansfield-TX-76063-387319338,20492465,N,32.54095,-97.08752
6155 Sportsmans Parkway,Dallas,TX,75211,Land,NEW LISTING,,12/13/2023 11:07:00 AM,45000,,,,,,0.454,,4,,,https://www.xome.com/landlots-for-sale/6155-Sportsmans-Parkway-Dallas-TX-75211-387319274,20440106,N,32.73175,-96.92928
1615 John Smith Drive,Irving,TX,75061,Single Family,NEW LISTING,,12/13/2023 9:37:00 AM,370000,,,3,2,2124,0.169,1954,4,,,https://www.xome.com/homes-for-sale/1615-John-Smith-Drive-Irving-TX-75061-387317459,20493545,N,32.83228,-96.97292
2717 S Meadow Drive,Fort Worth,TX,76133,Single Family,NEW LISTING,,12/13/2023 9:22:00 AM,250000,,,3,2,1059,0.152,1984,4,,,https://www.xome.com/homes-for-sale/2717-S-Meadow-Drive-Fort-Worth-TX-76133-387317129,20481489,N,32.64072,-97.36115
5570 Wilson Road,Fort Worth,TX,76140,Land,NEW LISTING,,12/13/2023 9:19:00 AM,1950000,,,,,,47.39,,4,,,https://www.xome.com/landlots-for-sale/5570-Wilson-Road-Fort-Worth-TX-76140-387317196,20492742,N,32.61978,-97.24025
621 Bretts Way,Burleson,TX,76028,Single Family,NEW LISTING,,12/13/2023 8:51:00 AM,350000,,,3,2,2035,0.163,2017,4,12/17/2023 1:00:00 PM,12/17/2023 3:00:00 PM,https://www.xome.com/homes-for-sale/621-Bretts-Way-Burleson-TX-76028-387316548,20488406,N,32.53458,-97.35504
8413 Cherry Bark Lane,Fort Worth,TX,76140,Single Family,NEW LISTING,,12/13/2023 8:22:00 AM,274900,,,3,2,1352,0.115,2015,4,,,https://www.xome.com/homes-for-sale/8413-Cherry-Bark-Lane-Fort-Worth-TX-76140-387316088,20493955,N,32.63018,-97.30349
2612 Mission Street,Fort Worth,TX,76109,Single Family,NEW LISTING,,12/13/2023 8:06:00 AM,289000,,,2,1,929,0.172,1941,4,,,https://www.xome.com/homes-for-sale/2612-Mission-Street-Fort-Worth-TX-76109-387315845,20492756,N,32.70105,-97.35513
3504 Lynnfield Drive,Fort Worth,TX,76103,Single Family,NEW LISTING,,12/13/2023 7:51:00 AM,272500,,,3,2,1408,0.255,1946,4,,,https://www.xome.com/homes-for-sale/3504-Lynnfield-Drive-Fort-Worth-TX-76103-387315659,20493371,N,32.73559,-97.27454
4255 Madera Road Unit DA,Irving,TX,75038,Condo,NEW LISTING,,12/13/2023 7:51:00 AM,218900,,,2,2,932,25.759,1981,4,,,https://www.xome.com/homes-for-sale/4255-Madera-Road-Unit-DA-Irving-TX-75038-387315658,20492008,N,32.8623,-96.98238
5608 Neystel Road,Fort Worth,TX,76134,Single Family,NEW LISTING,,12/13/2023 7:51:00 AM,249900,,,3,2,1182,0.196,1960,4,,,https://www.xome.com/homes-for-sale/5608-Neystel-Road-Fort-Worth-TX-76134-387315657,20481141,N,32.66233,-97.30505
2217 Tremont Avenue,Fort Worth,TX,76107,Single Family,NEW LISTING,,12/13/2023 7:36:00 AM,448000,,,3,3,1758,0.189,1935,4,,,https://www.xome.com/homes-for-sale/2217-Tremont-Avenue-Fort-Worth-TX-76107-387315520,20492196,N,32.73794,-97.38219
2437 Chestnut Way,Bedford,TX,76022,Single Family,NEW LISTING,,12/13/2023 7:36:00 AM,299900,,,2,2,1275,0.131,1984,4,12/17/2023 12:00:00 PM,12/17/2023 3:00:00 PM,https://www.xome.com/homes-for-sale/2437-Chestnut-Way-Bedford-TX-76022-387315518,20490788,N,32.82859,-97.12688
41 Regents Park,Bedford,TX,76022,Single Family,NEW LISTING,,12/13/2023 6:51:00 AM,350000,,,4,2,1833,0.221,1961,4,,,https://www.xome.com/homes-for-sale/41-Regents-Park-Bedford-TX-76022-387315084,20493587,N,32.83597,-97.15621
672 W Cedar Street,Hurst,TX,76053,Single Family,NEW LISTING,,12/13/2023 6:51:00 AM,217980,,,3,2,1010,0.191,1960,4,,,https://www.xome.com/homes-for-sale/672-W-Cedar-Street-Hurst-TX-76053-387315083,20493182,N,32.82263,-97.18356
1704 Wind Haven Court,Cedar Hill,TX,75104,Single Family,NEW LISTING,,12/13/2023 6:51:00 AM,624900,,,4,3,3249,0.591,1995,4,,,https://www.xome.com/homes-for-sale/1704-Wind-Haven-Court-Cedar-Hill-TX-75104-387315066,20493892,N,32.57321,-96.9785
930 Shady Creek Lane,Bedford,TX,76021,Townhouse,NEW LISTING,,12/13/2023 6:36:00 AM,289000,,,4,2,2140,0.071,1973,4,,,https://www.xome.com/homes-for-sale/930-Shady-Creek-Lane-Bedford-TX-76021-387314960,20494023,N,32.85287,-97.15366
3701 May Street,Fort Worth,TX,76110,Single Family,NEW LISTING,,12/13/2023 6:36:00 AM,269999,,,3,2,1320,0.144,1956,4,,,https://www.xome.com/homes-for-sale/3701-May-Street-Fort-Worth-TX-76110-387314958,20493393,N,32.69516,-97.32784
301 Wofford Way,Saginaw,TX,76179,Single Family,NEW LISTING,,12/13/2023 5:06:00 AM,235000,,,3,2,1074,0.158,1963,4,,,https://www.xome.com/homes-for-sale/301-Wofford-Way-Saginaw-TX-76179-387314230,20493960,N,32.85639,-97.36636
3701 Ada Avenue,Fort Worth,TX,76105,Single Family,NEW LISTING,,12/13/2023 4:32:00 AM,420000,,,5,3,2354,0.144,2023,4,,,https://www.xome.com/homes-for-sale/3701-Ada-Avenue-Fort-Worth-TX-76105-387314193,20493989,N,32.72197,-97.27083
4512 Easy Street,Haltom City,TX,76117,Single Family,NEW LISTING,,12/12/2023 11:01:00 PM,283000,,,3,2,1688,0.222,1971,4,,,https://www.xome.com/homes-for-sale/4512-Easy-Street-Haltom-City-TX-76117-387311622,20492373,N,32.83517,-97.27524
1027 Hillwood Drive,Saginaw,TX,76179,Single Family,NEW LISTING,,12/12/2023 10:17:00 PM,325000,,,4,2,1748,0.149,1995,4,,,https://www.xome.com/homes-for-sale/1027-Hillwood-Drive-Saginaw-TX-76179-387311173,20493018,N,32.85571,-97.38398
4905 Katy Street,Fort Worth,TX,76105,Land,NEW LISTING,,12/12/2023 9:14:00 PM,65000,,,,,,0.115,,4,,,https://www.xome.com/landlots-for-sale/4905-Katy-Street-Fort-Worth-TX-76105-387310424,20493974,N,32.72806,-97.24927
5903 Santa Fe Drive,Arlington,TX,76017,Single Family,NEW LISTING,,12/12/2023 8:46:00 PM,265000,,,3,2,1272,0.128,1987,4,,,https://www.xome.com/homes-for-sale/5903-Santa-Fe-Drive-Arlington-TX-76017-387309933,20493917,N,32.66522,-97.19872
3041 W Sycamore Circle,Euless,TX,76040,Fourplex,NEW LISTING,,12/12/2023 6:25:00 PM,700000,,,8,12,4452,0.267,1984,4,12/17/2023 1:00:00 PM,12/17/2023 3:00:00 PM,https://www.xome.com/multifamily-for-sale/3041-W-Sycamore-Circle-Euless-TX-76040-387307632,20493382,N,32.81816,-97.13362
7105 Frenton Terrace,Fort Worth,TX,76131,Single Family,NEW LISTING,,12/12/2023 6:16:00 PM,389999,,,4,2,1879,0.152,2015,4,,,https://www.xome.com/homes-for-sale/7105-Frenton-Terrace-Fort-Worth-TX-76131-387307468,20493228,N,32.86937,-97.33152
2502 Nottingham Place,Grand Prairie,TX,75050,Single Family,NEW LISTING,,12/12/2023 6:00:00 PM,359000,,,3,2,2029,0.276,1967,4,,,https://www.xome.com/homes-for-sale/2502-Nottingham-Place-Grand-Prairie-TX-75050-387307233,20493926,N,32.77608,-97.0401
1814 Lost Crossing Trail,Arlington,TX,76002,Single Family,NEW LISTING,,12/12/2023 4:30:00 PM,310000,,,3,2,1566,0.179,2000,4,,,https://www.xome.com/homes-for-sale/1814-Lost-Crossing-Trail-Arlington-TX-76002-387304776,20493896,N,32.63404,-97.08127
4704 Poppy Drive,Fort Worth,TX,76137,Single Family,NEW LISTING,,12/12/2023 3:44:00 PM,284000,,,3,2,1462,0.099,1984,4,,,https://www.xome.com/homes-for-sale/4704-Poppy-Drive-Fort-Worth-TX-76137-387302742,20493882,N,32.86402,-97.28458
2816 Beaty Court,Fort Worth,TX,76112,Single Family,NEW LISTING,,12/12/2023 3:29:00 PM,289000,,,3,2,1383,0.115,2000,4,,,https://www.xome.com/homes-for-sale/2816-Beaty-Court-Fort-Worth-TX-76112-387302435,20493802,N,32.73889,-97.21399
1205 Parkwood Place,Irving,TX,75060,Single Family,NEW LISTING,,12/12/2023 3:14:00 PM,349900,,,3,2,1705,0.2,1969,4,12/17/2023 1:00:00 PM,12/17/2023 3:00:00 PM,https://www.xome.com/homes-for-sale/1205-Parkwood-Place-Irving-TX-75060-387302004,20493818,N,32.80289,-96.96111
2304 Charleston Drive,Mansfield,TX,76063,Single Family,NEW LISTING,,12/12/2023 2:29:00 PM,379900,,,4,2,1843,0.273,1998,4,12/17/2023 1:00:00 PM,12/17/2023 4:00:00 PM,https://www.xome.com/homes-for-sale/2304-Charleston-Drive-Mansfield-TX-76063-387300891,20491433,N,32.59603,-97.10317
1211 Bold Forbes Drive,Grand Prairie,TX,75052,Single Family,NEW LISTING,,12/12/2023 2:14:00 PM,395000,,,3,2,1916,0.227,1994,4,12/17/2023 2:00:00 PM,12/17/2023 4:00:00 PM,https://www.xome.com/homes-for-sale/1211-Bold-Forbes-Drive-Grand-Prairie-TX-75052-387300448,20493768,N,32.68146,-96.99049
410 E 6th,Irving,TX,75060,Single Family,NEW LISTING,,12/12/2023 1:30:00 PM,499000,,,3,2,2700,0.5,1938,4,,,https://www.xome.com/homes-for-sale/410-E-6th-Irving-TX-75060-387299270,20493771,N,32.80831,-96.94188
5810 Singleton Boulevard,Dallas,TX,75212,Land,NEW LISTING,,12/12/2023 1:12:00 PM,32000,,,,,,0.047,,4,,,https://www.xome.com/landlots-for-sale/5810-Singleton-Boulevard-Dallas-TX-75212-387298675,20493731,N,32.77832,-96.9152
1016 Calloway Drive,Hurst,TX,76053,Single Family,NEW LISTING,,12/12/2023 12:58:00 PM,340000,,,3,2,1654,0.2066,1979,4,,,https://www.xome.com/homes-for-sale/1016-Calloway-Drive-Hurst-TX-76053-387298137,20492217,N,32.81187,-97.19456
3916 Jasmine Fox Lane,Arlington,TX,76005,Single Family,NEW LISTING,,12/12/2023 12:58:00 PM,495000,,,3,3,2205,0.099,2012,4,,,https://www.xome.com/homes-for-sale/3916-Jasmine-Fox-Lane-Arlington-TX-76005-387298132,20493683,N,32.79728,-97.09172
113 Windward Way,Euless,TX,76040,Single Family,NEW LISTING,,12/12/2023 12:45:00 PM,285000,,,3,2,1099,0.1772,1960,4,,,https://www.xome.com/homes-for-sale/113-Windward-Way-Euless-TX-76040-387297874,20493104,N,32.83617,-97.09281
4325 Hennessy Court,Burleson,TX,76028,Single Family,NEW LISTING,,12/12/2023 12:45:00 PM,549900,,,4,3,2645,1,2005,4,,,https://www.xome.com/homes-for-sale/4325-Hennessy-Court-Burleson-TX-76028-387297860,20478579,N,32.5846,-97.26904
312 S Hampshire Street,Saginaw,TX,76179,Single Family,NEW LISTING,,12/12/2023 12:27:00 PM,99900,,,1,1,520,0.166,1940,4,,,https://www.xome.com/homes-for-sale/312-S-Hampshire-Street-Saginaw-TX-76179-387297410,20493511,N,32.85635,-97.3642
4204 Reed Street,Fort Worth,TX,76119,Single Family,NEW LISTING,,12/12/2023 12:27:00 PM,279000,,,3,2,1346,0.1439,1954,4,,,https://www.xome.com/homes-for-sale/4204-Reed-Street-Fort-Worth-TX-76119-387297405,20493229,N,32.70987,-97.2625
701 Monticello Drive,Fort Worth,TX,76107,Fourplex,NEW LISTING,,12/12/2023 12:06:00 PM,900000,,,4,4,3468,0.253,1949,4,,,https://www.xome.com/multifamily-for-sale/701-Monticello-Drive-Fort-Worth-TX-76107-387296881,20493576,N,32.75201,-97.36871
7525 Janetta Drive,North Richland Hills,TX,76180,Single Family,NEW LISTING,,12/12/2023 11:56:00 AM,334900,,,3,2,1522,0.189,1983,5,,,https://www.xome.com/homes-for-sale/7525-Janetta-Drive-North-Richland-Hills-TX-76180-387296557,20493657,N,32.84124,-97.2216
13780 W Riviera Drive,Fort Worth,TX,76028,Single Family,NEW LISTING,,12/12/2023 11:56:00 AM,549900,,,3,3,2862,0.231,2004,5,,,https://www.xome.com/homes-for-sale/13780-W-Riviera-Drive-Fort-Worth-TX-76028-387296554,20492992,N,32.55726,-97.29763
2609 Tar Heel Drive,Fort Worth,TX,76123,Single Family,NEW LISTING,,12/12/2023 11:56:00 AM,307500,,,5,3,3094,0.15,2003,5,,,https://www.xome.com/homes-for-sale/2609-Tar-Heel-Drive-Fort-Worth-TX-76123-387296547,20493008,N,32.61913,-97.35955
2414 W 5TH,Irving,TX,75060,Single Family,NEW LISTING,,12/12/2023 11:11:00 AM,217900,,,3,2,1229,0.172,1955,5,,,https://www.xome.com/homes-for-sale/2414-W-5TH-Irving-TX-75060-387295427,20492971,N,32.80935,-96.97721
3505 Glenda Street,Haltom City,TX,76117,Single Family,NEW LISTING,,12/12/2023 10:55:00 AM,300000,,,3,2,1582,0.2278,1960,5,12/17/2023 8:00:00 AM,12/17/2023 7:30:00 PM,https://www.xome.com/homes-for-sale/3505-Glenda-Street-Haltom-City-TX-76117-387295042,20493594,N,32.81417,-97.28629
505 Guaymas Plaza,Dallas,TX,75211,Single Family,NEW LISTING,,12/12/2023 10:55:00 AM,230000,,,3,3,1506,0.017,2000,5,,,https://www.xome.com/homes-for-sale/505-Guaymas-Plaza-Dallas-TX-75211-387295039,20493532,N,32.7184,-96.90191
7760 Blue Mound Road,Fort Worth,TX,76131,Single Family,NEW LISTING,,12/12/2023 10:40:00 AM,6000000,,,3,5,5500,71,1906,5,,,https://www.xome.com/homes-for-sale/7760-Blue-Mound-Road-Fort-Worth-TX-76131-387294635,20493581,N,32.88159,-97.33784
2123 Dennis Street,Irving,TX,75062,Single Family,NEW LISTING,,12/12/2023 10:40:00 AM,299900,,,3,1,1501,0.161,1957,5,,,https://www.xome.com/homes-for-sale/2123-Dennis-Street-Irving-TX-75062-387294632,20493547,N,32.85035,-96.97334
4641 Country Creek Drive Unit 1088,Dallas,TX,75236,Condo,NEW LISTING,,12/12/2023 10:26:00 AM,169900,,,2,2,1046,19.864,1974,5,,,https://www.xome.com/homes-for-sale/4641-Country-Creek-Drive-Unit-1088-Dallas-TX-75236-387294318,20489356,N,32.69783,-96.89963
1816 Realistic Court,Bedford,TX,76021,Single Family,NEW LISTING,,12/12/2023 10:10:00 AM,349000,,,3,3,1743,0.106,1985,5,12/17/2023 1:00:00 PM,12/17/2023 4:00:00 PM,https://www.xome.com/homes-for-sale/1816-Realistic-Court-Bedford-TX-76021-387293955,20487885,N,32.84538,-97.13956
2315 Perkins Place,Arlington,TX,76016,Land,NEW LISTING,,12/12/2023 10:08:00 AM,75000,,,,,,0.19,,5,,,https://www.xome.com/landlots-for-sale/2315-Perkins-Place-Arlington-TX-76016-387293884,20485371,N,32.70777,-97.19861
1118 Wood Lane,Arlington,TX,76001,Land,NEW LISTING,,12/12/2023 9:53:00 AM,185000,,,,,,0.646,,5,,,https://www.xome.com/landlots-for-sale/1118-Wood-Lane-Arlington-TX-76001-387293549,20493476,N,32.61462,-97.13525
3712 Staghorn Circle,Fort Worth,TX,76137,Single Family,NEW LISTING,,12/12/2023 9:40:00 AM,242000,,,3,2,1104,0.189,1985,5,,,https://www.xome.com/homes-for-sale/3712-Staghorn-Circle-Fort-Worth-TX-76137-387293365,20493481,N,32.87739,-97.30233
1855 Bluestem Lane,Plano,TX,75075,Townhouse,NEW LISTING,,12/12/2023 8:55:00 AM,459990,,,3,3,1718,0.035,2023,5,,,https://www.xome.com/homes-for-sale/1855-Bluestem-Lane-Plano-TX-75075-387292455,20492857,N,32.64216,-96.95176
6525 Summertime Lane,Watauga,TX,76148,Single Family,NEW LISTING,,12/12/2023 8:40:00 AM,315000,,,3,3,1545,0.222,1967,5,,,https://www.xome.com/homes-for-sale/6525-Summertime-Lane-Watauga-TX-76148-387292243,20492163,N,32.8631,-97.24138
5804 Little Pond Court,Arlington,TX,76016,Single Family,NEW LISTING,,12/12/2023 8:25:00 AM,299900,,,3,2,1546,0.169,1978,5,,,https://www.xome.com/homes-for-sale/5804-Little-Pond-Court-Arlington-TX-76016-387292017,20492802,N,32.69083,-97.19626
3109 Sondra Drive Unit A-208,Fort Worth,TX,76107,Condo,NEW LISTING,,12/12/2023 7:10:00 AM,215000,,,1,1,805,0.0185,1982,5,,,https://www.xome.com/homes-for-sale/3109-Sondra-Drive-Unit-A-208-Fort-Worth-TX-76107-387291084,20493309,N,32.75655,-97.36277
736 Aydon Lane,Saginaw,TX,76131,Single Family,NEW LISTING,,12/11/2023 11:38:00 PM,497500,,,4,4,3244,0.226,2018,5,,,https://www.xome.com/homes-for-sale/736-Aydon-Lane-Saginaw-TX-76131-387287025,20491230,N,32.87595,-97.35378
532 Roberts Drive,Saginaw,TX,76179,Single Family,NEW LISTING,,12/11/2023 8:38:00 PM,280000,,,3,2,1535,0.173,1980,5,,,https://www.xome.com/homes-for-sale/532-Roberts-Drive-Saginaw-TX-76179-387284769,20468699,N,32.85153,-97.37635
4200 Swinley Forest Drive,Arlington,TX,76017,Single Family,NEW LISTING,,12/11/2023 8:07:00 PM,382500,,,3,3,2258,0.065,2020,5,,,https://www.xome.com/homes-for-sale/4200-Swinley-Forest-Drive-Arlington-TX-76017-387284433,20492435,N,32.65919,-97.17461
2600 W 7th Street Unit 1401,Fort Worth,TX,76107,Condo,NEW LISTING,,12/11/2023 6:07:00 PM,429900,,,2,2,1310,10.681,1928,5,,,https://www.xome.com/homes-for-sale/2600-W-7th-Street-Unit-1401-Fort-Worth-TX-76107-387282639,20491998,N,32.7526,-97.35287
8110 Saddle Oak Drive,Arlington,TX,76001,Single Family,NEW LISTING,,12/11/2023 5:52:00 PM,525000,,,5,4,3361,0.231,2004,5,,,https://www.xome.com/homes-for-sale/8110-Saddle-Oak-Drive-Arlington-TX-76001-387282312,20489758,N,32.61588,-97.16747
1003 E Beddell Street,Fort Worth,TX,76115,Single Family,NEW LISTING,,12/11/2023 4:44:00 PM,159600,,,3,1,1468,0.1722,1953,5,,,https://www.xome.com/homes-for-sale/1003-E-Beddell-Street-Fort-Worth-TX-76115-387280756,69532177,N,32.68199,-97.31721
934 Sagebrush Trail,Duncanville,TX,75137,Single Family,NEW LISTING,,12/11/2023 4:07:00 PM,359900,,,3,2,2230,0.139,2005,5,,,https://www.xome.com/homes-for-sale/934-Sagebrush-Trail-Duncanville-TX-75137-387279526,20491324,N,32.64206,-96.91651
719 Oakwood Lane,Arlington,TX,76012,Single Family,NEW LISTING,,12/11/2023 3:54:00 PM,350000,,,,4,2501,0.0575,1980,5,,,https://www.xome.com/homes-for-sale/719-Oakwood-Lane-Arlington-TX-76012-387279224,20492067,N,32.74435,-97.14014
8108 York Beach Place,Arlington,TX,76002,Single Family,NEW LISTING,,12/11/2023 3:08:00 PM,380000,,,4,3,2640,0.179,2007,5,,,https://www.xome.com/homes-for-sale/8108-York-Beach-Place-Arlington-TX-76002-387278002,20493099,N,32.60703,-97.08719
510 Blueberry Lane,Grand Prairie,TX,75052,Single Family,NEW LISTING,,12/11/2023 2:42:00 PM,330000,,,4,2,1862,0.184,1969,5,,,https://www.xome.com/homes-for-sale/510-Blueberry-Lane-Grand-Prairie-TX-75052-387277186,20492511,N,32.70739,-97.00956
4528 Grey Dawn Drive,Arlington,TX,76017,Single Family,NEW LISTING,,12/11/2023 2:41:00 PM,369000,,,3,4,2018,0.108,1984,5,,,https://www.xome.com/homes-for-sale/4528-Grey-Dawn-Drive-Arlington-TX-76017-387277195,20493078,N,32.67248,-97.18793
