Address,City,State,Zip,Property Type,Status,Extended Status,Listing Date,Listing Price,Sold Date,Sold Price,Beds,Baths,Square Ft,Lot Size,Year Built,Days on Site,Next Open House Start Time,Next Open House End Time,URL,MLS#,Favorite,Latitude,Longitude 
1741 Dartmoor Drive,Carrollton,TX,75010,Single Family,Active,,11/7/2023 6:54:00 AM,799000,,,4,4,3010,0.1,2023,84,,,https://www.xome.com/homes-for-sale/1741-Dartmoor-Drive-Carrollton-TX-75010-386134783,20471579,N,33.04577,-96.89011
2901 Furneaux Lane,Carrollton,TX,75007,Single Family,Active,,11/6/2023 6:55:00 AM,420000,,,4,2,2111,0.1641,1977,85,,,https://www.xome.com/homes-for-sale/2901-Furneaux-Lane-Carrollton-TX-75007-385991211,20470568,N,32.99657,-96.88341
2521 Stanford Court,Carrollton,TX,75006,Townhouse,Active,,11/4/2023 7:09:00 PM,354900,,,3,2,1696,0.069,1983,86,,,https://www.xome.com/homes-for-sale/2521-Stanford-Court-Carrollton-TX-75006-385980357,20470281,N,32.98298,-96.85683
1234 Stillwater Trail,Carrollton,TX,75007,Single Family,Active,,11/2/2023 1:11:00 PM,515000,,,3,2,2316,0.252,1986,88,,,https://www.xome.com/homes-for-sale/1234-Stillwater-Trail-Carrollton-TX-75007-385917163,20454958,N,33.01109,-96.92321
1415 Melody Lane,Carrollton,TX,75006,Single Family,Active,,11/1/2023 7:24:00 AM,569900,,,3,3,2931,0.139,1991,90,,,https://www.xome.com/homes-for-sale/1415-Melody-Lane-Carrollton-TX-75006-385866599,20467003,N,32.97245,-96.89487
2305 Sheffield Square,Carrollton,TX,75007,Single Family,Active,,10/28/2023 2:54:00 PM,650000,,,4,4,3210,0.285,1984,93,,,https://www.xome.com/homes-for-sale/2305-Sheffield-Square-Carrollton-TX-75007-385797268,20465275,N,33.01889,-96.8587
2001 Fieldview Circle,Carrollton,TX,75007,Single Family,Active,,10/28/2023 5:09:00 AM,419990,,,3,2,1853,0.177,1977,94,,,https://www.xome.com/homes-for-sale/2001-Fieldview-Circle-Carrollton-TX-75007-385790512,20465128,N,32.99883,-96.88194
1317 Edgewood Court,Carrollton,TX,75007,Single Family,Active,,10/20/2023 5:13:00 AM,635000,,,5,4,3430,0.183,1993,102,,,https://www.xome.com/homes-for-sale/1317-Edgewood-Court-Carrollton-TX-75007-385526000,20456602,N,32.99775,-96.91888
1202 Elder,Carrollton,TX,75007,Single Family,Active,,10/19/2023 9:43:00 AM,469000,,,4,3,2028,0.193,1983,103,,,https://www.xome.com/homes-for-sale/1202-Elder-Carrollton-TX-75007-385461284,20450784,N,33.00031,-96.91409
2120 Lansdown Drive,Carrollton,TX,75010,Single Family,Active,,10/19/2023 8:13:00 AM,440900,,,3,2,1878,0.165,1986,103,,,https://www.xome.com/homes-for-sale/2120-Lansdown-Drive-Carrollton-TX-75010-385457604,20454166,N,33.03024,-96.87238
1437 Homestead Lane,Carrollton,TX,75007,Single Family,Active,,10/17/2023 8:24:00 PM,374900,,,3,2,1382,0.092,1986,104,,,https://www.xome.com/homes-for-sale/1437-Homestead-Lane-Carrollton-TX-75007-385413687,20457498,N,33.00484,-96.90588
2104 Yewpon Court,Carrollton,TX,75007,Single Family,Active,,10/16/2023 1:09:00 PM,539000,,,3,3,3235,0.309,1995,105,,,https://www.xome.com/homes-for-sale/2104-Yewpon-Court-Carrollton-TX-75007-385373522,20452477,N,32.99585,-96.87964
2835 Keller Springs Road Unit 205,Carrollton,TX,75006,Condo,Active,,10/15/2023 4:53:00 PM,285000,,,2,3,1225,4.9192,1982,106,,,https://www.xome.com/homes-for-sale/2835-Keller-Springs-Road-Unit-205-Carrollton-TX-75006-385354933,20455373,N,32.97104,-96.85806
1511 Estates Way,Carrollton,TX,75006,Single Family,Active,,10/13/2023 2:51:00 PM,542000,,,6,4,2856,0.141,1973,108,,,https://www.xome.com/homes-for-sale/1511-Estates-Way-Carrollton-TX-75006-385325970,20454742,N,32.97963,-96.90073
1404 Chesterfield,Carrollton,TX,75007,Single Family,Active,,10/12/2023 10:27:00 AM,455000,,,4,2,2132,0.165,1985,110,,,https://www.xome.com/homes-for-sale/1404-Chesterfield-Carrollton-TX-75007-385286705,20453419,N,33.01419,-96.90321
2857 Wellbourne Drive,Carrollton,TX,75006,Single Family,Active,,10/10/2023 10:26:00 PM,611000,,,4,3,2616,0.1032,2014,111,1/30/2024 8:00:00 AM,1/30/2024 7:30:00 PM,https://www.xome.com/homes-for-sale/2857-Wellbourne-Drive-Carrollton-TX-75006-385229194,20452096,N,32.97556,-96.85651
1016 Mateo Circle,Carrollton,TX,75007,Single Family,Active,,10/9/2023 7:56:00 AM,445000,,,3,2,2192,0.197,1994,113,,,https://www.xome.com/homes-for-sale/1016-Mateo-Circle-Carrollton-TX-75007-385181107,20450135,N,33.02088,-96.91209
2200 E Trinity Mills Road Unit 414,Carrollton,TX,75006,Condo,Active,,10/6/2023 7:05:00 AM,210000,,,2,2,895,5.199,1980,116,,,https://www.xome.com/homes-for-sale/2200-E-Trinity-Mills-Road-Unit-414-Carrollton-TX-75006-385122788,20447947,N,32.98405,-96.87943
2002 Verlaine Drive,Carrollton,TX,75007,Single Family,Active,,9/29/2023 10:52:00 PM,305000,,,2,2,1381,0.106,1983,122,,,https://www.xome.com/homes-for-sale/2002-Verlaine-Drive-Carrollton-TX-75007-384874296,20443698,N,33.01474,-96.87255
2416 Misty Lane,Carrollton,TX,75006,Single Family,Active,,9/25/2023 6:20:00 AM,339900,,,4,2,1630,0.166,1965,127,,,https://www.xome.com/homes-for-sale/2416-Misty-Lane-Carrollton-TX-75006-384699533,20437535,N,32.95123,-96.87355
2540 Belmeade Drive,Carrollton,TX,75006,Single Family,Active,,9/23/2023 8:04:00 AM,475000,,,3,2,2024,0.196,1984,129,,,https://www.xome.com/homes-for-sale/2540-Belmeade-Drive-Carrollton-TX-75006-384679913,20437931,N,32.98016,-96.86578
4704 Ericksen Drive,Carrollton,TX,75010,Single Family,Active,,9/21/2023 12:20:00 PM,484000,,,4,3,2159,0.1148,2002,130,1/30/2024 8:00:00 AM,1/30/2024 7:30:00 PM,https://www.xome.com/homes-for-sale/4704-Ericksen-Drive-Carrollton-TX-75010-384616844,20436980,N,33.04127,-96.88551
3602 Canyon Oaks Drive,Carrollton,TX,75007,Single Family,Active,,9/21/2023 6:35:00 AM,649000,,,5,4,4228,0.164,1995,131,,,https://www.xome.com/homes-for-sale/3602-Canyon-Oaks-Drive-Carrollton-TX-75007-384603107,20432823,N,33.00796,-96.91061
3621 Luallen Drive,Carrollton,TX,75007,Single Family,Active,,9/7/2023 8:51:00 AM,445000,,,4,2,1937,0.193,1983,145,,,https://www.xome.com/homes-for-sale/3621-Luallen-Drive-Carrollton-TX-75007-384203255,20418906,N,33.0099,-96.90051
2553 Mallard Lane,Carrollton,TX,75006,Townhouse,Active,,9/2/2023 2:42:00 AM,344900,,,2,3,1622,0.069,1983,150,,,https://www.xome.com/homes-for-sale/2553-Mallard-Lane-Carrollton-TX-75006-384059699,20421004,N,32.98309,-96.85579
3828 Westminster Drive,Carrollton,TX,75007,Single Family,Active,,8/25/2023 11:34:00 AM,445000,,,4,2,2216,0.188,1977,158,,,https://www.xome.com/homes-for-sale/3828-Westminster-Drive-Carrollton-TX-75007-383888280,20416458,N,33.01551,-96.89011
3964 Legacy Trail,Carrollton,TX,75010,Single Family,Active,,8/17/2023 7:56:00 PM,565000,,,5,3,3267,0.223,2000,165,,,https://www.xome.com/homes-for-sale/3964-Legacy-Trail-Carrollton-TX-75010-383655861,20410477,N,33.01674,-96.92956
3117 Glenmere Court,Carrollton,TX,75007,Single Family,Active,,7/21/2023 9:30:00 AM,565000,,,4,4,3008,0.173,1991,193,,,https://www.xome.com/homes-for-sale/3117-Glenmere-Court-Carrollton-TX-75007-382672011,20387320,N,32.9996,-96.91851
2817 Lakeside Lane,Carrollton,TX,75006,Single Family,Active,,7/16/2023 8:13:00 AM,550000,,,4,2,2892,0.226,1977,198,,,https://www.xome.com/homes-for-sale/2817-Lakeside-Lane-Carrollton-TX-75006-382512214,20376689,N,32.96027,-96.85605
2033 Le Mans Drive,Carrollton,TX,75006,Single Family,Active,,7/14/2023 10:56:00 AM,780000,,,5,5,3579,0.261,1993,200,,,https://www.xome.com/homes-for-sale/2033-Le-Mans-Drive-Carrollton-TX-75006-382470282,20361438,N,32.96819,-96.88626
2153 Balcones Drive,Carrollton,TX,75010,Single Family,Active,,6/11/2023 12:26:00 PM,830000,,,4,5,3462,0.148,2017,232,,,https://www.xome.com/homes-for-sale/2153-Balcones-Drive-Carrollton-TX-75010-381508565,20350169,N,33.04843,-96.86936
4015 Randall Lane,Carrollton,TX,75007,Single Family,Active,Contingent,6/1/2023 1:26:00 PM,425000,,,4,2,2204,0.161,1998,242,,,https://www.xome.com/homes-for-sale/4015-Randall-Lane-Carrollton-TX-75007-381145601,20342269,N,33.02095,-96.91009
1222 Sycamore Drive,Carrollton,TX,75007,Single Family,Active,,5/29/2023 8:42:00 PM,550000,,,4,3,2642,0.226,1984,245,,,https://www.xome.com/homes-for-sale/1222-Sycamore-Drive-Carrollton-TX-75007-381041435,20315737,N,32.99525,-96.91913
